33°05′50″N,33.09723867,119°20′15″W,-119.33741564,95.3428,245.118°
33°42′46″N,33.71278327,118°06′09″W,-118.10245137,14.9936,276.992°
33°24′44″N,33.4121319,119°11′01″W,-119.18348608,79.4772,256.56°
32°39′53″N,32.6645916,116°45′29″W,-116.75802572,94.518,138.064°
33°10′37″N,33.17695358,118°03′07″W,-118.05181262,37.2187,198.882°
33°55′11″N,33.9196282,118°04′29″W,-118.07462109,20.8649,320.577°
32°30′40″N,32.51124685,118°34′27″W,-118.57407152,91.5884,207.703°
34°23′51″N,34.39747103,117°45′15″W,-117.75421158,49.3955,5.924°
34°13′32″N,34.22562603,116°16′06″W,-116.26837624,97.6868,67.145°
33°02′26″N,33.04057657,117°54′51″W,-117.91403661,44.8384,185.222°
33°37′42″N,33.62835517,119°28′56″W,-119.48209401,94.3472,268.007°
34°19′09″N,34.31926206,116°21′23″W,-116.35647926,95.7707,62.421°
34°15′13″N,34.25360092,117°31′56″W,-117.53221115,43.0592,24.402°
33°23′20″N,33.38902157,118°14′06″W,-118.23488407,30.5167,227.726°
33°33′59″N,33.56636675,116°53′03″W,-116.88416357,55.8382,98.296°
32°40′37″N,32.67690666,117°03′15″W,-117.05415813,83.4012,146.585°
33°19′31″N,33.32530034,118°29′27″W,-118.49079817,44.8877,236.373°
32°44′29″N,32.74127347,118°44′57″W,-118.74921588,83.7346,218.959°
33°29′07″N,33.48536938,116°10′04″W,-116.1677685,97.4868,97.74°
33°39′11″N,33.65307195,116°24′17″W,-116.40477787,82.7951,91.207°
32°32′39″N,32.54414671,116°54′48″W,-116.91338528,95.5773,145.453°
32°38′48″N,32.64671759,117°21′02″W,-117.35060445,77.3278,158.22°
34°54′52″N,34.91455736,117°32′07″W,-117.53541067,86.6733,11.627°
35°00′30″N,35.00836913,118°00′41″W,-118.01131302,91.8522,354.066°
33°24′54″N,33.41499824,118°16′40″W,-118.27784058,31.2751,233.227°
32°49′17″N,32.82140048,117°21′56″W,-117.36552296,65.8772,155.069°
33°02′03″N,33.03421159,117°28′01″W,-117.46693242,50.0622,154.153°
34°01′40″N,34.02788821,117°57′26″W,-117.95716938,24.4696,344.582°
32°51′09″N,32.85246856,118°33′54″W,-118.56511119,71.1509,216.072°
34°22′53″N,34.38134463,117°07′45″W,-117.12928882,63.0816,40.235°
34°33′11″N,34.55318481,117°27′06″W,-117.45160699,63.9537,20.421°
33°57′09″N,33.95254061,119°10′01″W,-119.16699294,78.1808,283.963°
33°23′48″N,33.39667196,118°32′27″W,-118.54082024,44.8873,243.674°
32°51′49″N,32.86367007,118°37′54″W,-118.63160098,72.8606,218.895°
33°16′59″N,33.28325797,116°29′57″W,-116.49914547,82.3625,109.414°
34°57′00″N,34.95008386,118°39′55″W,-118.66515199,99.1192,331.993°
32°45′59″N,32.76651718,118°52′07″W,-118.868475,86.9211,223.258°
33°40′15″N,33.67087377,119°22′23″W,-119.37302767,87.9718,269.714°
33°56′01″N,33.93369812,116°13′05″W,-116.21803725,94.8997,79.183°
32°37′47″N,32.62970115,118°03′14″W,-118.05402,74.0593,189.52°
33°03′24″N,33.05680501,116°17′11″W,-116.28647165,99.8634,115.413°
34°12′42″N,34.21174694,116°25′27″W,-116.42417644,89.106,65.57°
34°47′42″N,34.79503065,118°00′23″W,-118.0062783,77.169,353.128°
33°01′43″N,33.02858428,119°03′47″W,-119.06310243,83.8141,237.472°
33°13′58″N,33.23287181,118°06′42″W,-118.11170936,34.9662,206.314°
32°44′33″N,32.74257442,116°42′14″W,-116.70388195,92.7393,134.401°
33°19′59″N,33.3330568,116°37′32″W,-116.62547429,74.3303,108.858°
33°46′36″N,33.77658112,117°29′10″W,-117.48611297,21.4681,73.07°
33°48′46″N,33.81276418,119°09′43″W,-119.16183126,76.2555,276.93°
34°10′32″N,34.17546989,116°55′23″W,-116.92308953,62.6735,57.123°
33°33′19″N,33.55534997,119°12′39″W,-119.21090659,79.215,263.801°
34°45′35″N,34.75978305,118°41′35″W,-118.69316848,88.6478,327.03°
32°38′59″N,32.64979904,117°16′45″W,-117.27906311,78.7542,155.343°
32°43′35″N,32.72626922,118°37′38″W,-118.62720747,80.37,214.537°
34°06′23″N,34.10647801,117°20′40″W,-117.34455754,40.7634,44.476°
34°45′57″N,34.76592559,118°39′35″W,-118.65974658,87.9752,328.214°
34°49′59″N,34.83312161,118°31′05″W,-118.51792498,88.1058,334.264°
34°26′33″N,34.44241057,119°07′31″W,-119.12521466,90.072,305.803°
33°10′03″N,33.16744245,117°24′12″W,-117.40346645,43.958,144.599°
34°24′52″N,34.4144655,118°52′27″W,-118.87419217,77.5463,310.73°
33°13′59″N,33.23318654,118°11′50″W,-118.19712083,37.3871,213.138°
32°20′32″N,32.34208499,117°53′11″W,-117.88637827,92.9637,181.54°
33°21′43″N,33.36194375,118°18′22″W,-118.30607197,34.8382,230.024°
32°33′33″N,32.55907707,118°06′18″W,-118.10502586,79.3885,191.06°
33°15′19″N,33.25534626,118°10′41″W,-118.17797085,35.4999,212.983°
34°37′39″N,34.62744373,117°51′17″W,-117.85474431,65.0274,359.442°
33°42′09″N,33.70252033,118°55′06″W,-118.91824852,61.8071,271.315°
34°28′17″N,34.47137261,118°58′58″W,-118.98288676,84.8241,310.065°
32°46′18″N,32.77164505,118°39′12″W,-118.65336392,78.6834,216.734°
34°36′15″N,34.60411997,118°29′55″W,-118.49850779,73.6506,329.61°
34°55′32″N,34.92555057,117°52′32″W,-117.87553703,85.6476,358.789°
34°10′27″N,34.17411921,118°53′16″W,-118.88789464,68.7133,299.653°
34°37′10″N,34.61948653,118°15′02″W,-118.25067766,68.5494,340.258°
34°00′49″N,34.0135988,118°28′52″W,-118.48099416,43.0028,301.879°
33°15′27″N,33.25750767,119°04′04″W,-119.06773096,76.5539,247.543°
34°08′45″N,34.14579851,117°19′25″W,-117.32362803,43.5493,43.077°
32°48′38″N,32.81043971,116°34′40″W,-116.5777271,94.9789,129.265°
33°40′01″N,33.66701656,117°36′03″W,-117.60088706,14.0259,95.483°
34°18′44″N,34.31220843,118°14′19″W,-118.23869615,48.8048,332.473°
34°39′12″N,34.65334676,118°28′06″W,-118.46837811,75.7667,332.04°
32°55′10″N,32.91939585,116°48′48″W,-116.81327268,79.7138,131.417°
35°03′48″N,35.06326247,118°04′14″W,-118.07053683,96.0229,352.316°
34°15′19″N,34.25540444,116°47′34″W,-116.79273533,71.9267,56.578°
34°43′51″N,34.73091933,117°20′22″W,-117.33944533,77.7158,21.623°
33°36′47″N,33.61296547,118°30′57″W,-118.51585462,39.0118,262.686°
34°26′44″N,34.4455307,118°42′18″W,-118.70494661,71.9941,317.005°
32°54′03″N,32.90083077,117°24′52″W,-117.41447689,59.7027,155.347°
33°07′17″N,33.12140584,118°28′11″W,-118.46975798,53.2116,222.935°
33°39′01″N,33.65029318,119°10′54″W,-119.18180132,77.017,268.502°
34°20′03″N,34.33406852,118°00′52″W,-118.01440259,45.8048,347.712°
34°02′20″N,34.03877266,116°10′23″W,-116.17296022,98.921,75.293°
34°33′05″N,34.55139659,118°28′10″W,-118.46948573,69.6759,329.245°
33°33′56″N,33.5656722,119°08′45″W,-119.14583572,75.409,263.995°
34°37′32″N,34.62550153,118°29′53″W,-118.49801834,74.9104,330.207°
33°59′00″N,33.98322859,116°52′27″W,-116.87425777,59.3057,69.51°
34°13′11″N,34.21979056,117°09′35″W,-117.15975665,53.8042,46.584°
34°29′39″N,34.49424873,118°29′28″W,-118.49109089,67.0014,326.598°
34°24′05″N,34.40150455,119°05′50″W,-119.0972074,87.1513,304.885°
33°43′57″N,33.73247369,117°56′08″W,-117.93550716,6.1608,300.965°
34°28′46″N,34.47941754,118°37′07″W,-118.61857302,70.4999,321.222°
32°53′24″N,32.88987677,117°07′30″W,-117.1249307,68.9681,142.786°
33°42′08″N,33.70215426,118°22′30″W,-118.37505393,30.58,272.156°
33°51′01″N,33.8502675,118°34′17″W,-118.57139546,43.3179,285.336°
34°05′11″N,34.08634646,117°05′13″W,-117.08681191,51.4646,57.324°
33°17′56″N,33.29885005,116°24′26″W,-116.40733206,87.0158,107.543°
32°29′40″N,32.49441781,117°58′02″W,-117.9672439,82.7124,185°
33°43′58″N,33.73284533,119°11′23″W,-119.18982455,77.4662,272.736°
33°50′09″N,33.83571312,117°05′05″W,-117.08475817,44.804,76.495°
34°27′26″N,34.45708539,117°21′21″W,-117.3559692,60.124,27.531°
33°28′59″N,33.48317907,119°21′55″W,-119.36519197,88.7312,261.302°
32°23′43″N,32.39529566,117°21′17″W,-117.35484414,93.6371,162.263°
34°19′41″N,34.32794343,116°57′51″W,-116.96406361,67.1118,48.421°
33°18′08″N,33.30219218,117°26′34″W,-117.44272305,35.2128,138.88°
34°19′11″N,34.31969168,116°39′43″W,-116.66193359,80.6128,56.799°
33°20′59″N,33.34973316,118°37′11″W,-118.61961429,50.4157,242.706°
33°41′53″N,33.6981723,118°03′30″W,-118.05827406,12.3708,273.752°
32°58′56″N,32.98234692,116°32′24″W,-116.53995502,89.645,122.529°
33°44′25″N,33.74015788,116°40′59″W,-116.68313085,66.8203,86.505°
33°18′41″N,33.31149497,119°15′53″W,-119.26473329,85.9128,252.827°
32°34′29″N,32.57482656,117°36′35″W,-117.60967206,78.0281,169.943°
34°38′22″N,34.63956431,117°46′03″W,-117.76741157,66.006,3.764°
34°25′59″N,34.43325736,117°35′54″W,-117.59839694,53.4788,15.152°
33°08′24″N,33.14010035,118°43′46″W,-118.72946733,63.5523,233.776°
33°24′33″N,33.4091208,119°05′07″W,-119.08522127,74.0479,255.331°
34°35′44″N,34.59564841,118°31′24″W,-118.52329777,73.8844,328.438°
34°53′09″N,34.88571864,117°12′13″W,-117.20354045,90.5769,23.62°
35°00′50″N,35.01391652,118°20′16″W,-118.33771067,95.9704,343.054°
34°08′49″N,34.14686137,116°18′38″W,-116.31067488,93.4979,69.684°
34°07′24″N,34.12326055,117°08′16″W,-117.13767717,50.5018,53.109°
32°27′59″N,32.46626267,117°51′25″W,-117.85688593,84.3515,180.526°
33°51′17″N,33.85464593,117°00′23″W,-117.00647847,49.4777,76.195°
34°28′15″N,34.47071536,117°59′06″W,-117.98509342,54.7938,351.539°
33°18′22″N,33.30616342,117°32′04″W,-117.53439386,31.7674,145.789°
32°25′59″N,32.43345403,117°19′34″W,-117.32619171,91.654,160.771°
33°34′45″N,33.57904471,116°31′38″W,-116.52712714,76.1217,95.242°
33°51′49″N,33.86370818,117°33′48″W,-117.56342788,20.2201,52.677°
32°31′04″N,32.51789042,117°45′26″W,-117.75714467,80.9346,176.43°
34°23′20″N,34.38882461,116°28′53″W,-116.48141314,91.88,57.736°
32°36′24″N,32.60671831,118°20′47″W,-118.34631167,80.1087,201.431°
35°04′06″N,35.06829572,117°38′36″W,-117.64344228,96.1743,6.762°
